Time,Channel A,Channel B
(ms),(mV),(mV)

343.96085153,-0.63361220,-0.91043300
343.99418753,-0.63361220,-0.93503930
344.02752353,-0.63976370,-0.95349410
344.06085953,-0.63976370,-0.92888770
344.09419553,-0.62746060,-0.88582670
344.12753153,-0.62130900,-0.75664370
344.16086753,-0.62746060,-0.59055110
344.19420354,-0.62746060,-0.43061020
344.22753954,-0.63976370,-0.25221450
344.26087554,-0.63361220,-0.06766732
344.29421154,-0.63361220,0.16609250
344.32754754,-0.63361220,0.41830710
344.36088354,-0.63361220,0.61515740
344.39421954,-0.64591530,0.82431100
344.42755554,-0.64591530,1.04576800
344.46089154,-0.65206690,1.23031500
344.49422754,-0.64591530,1.42716500
344.52756354,-0.65206690,1.52559000
344.56089954,-0.65821850,1.64247000
344.59423554,-0.66437010,1.67322800
344.62757154,-0.66437010,1.63631900
344.66090754,-0.67052160,1.55634800
344.69424354,-0.68282480,1.43946800
344.72757954,-0.68897630,1.25492100
344.76091554,-0.69512790,1.05191900
344.79425154,-0.70743110,0.82431100
344.82758754,-0.71973420,0.55364170
344.86092354,-0.72588580,0.29527560
344.89425954,-0.74434050,0.01230315
344.92759554,-0.75664370,-0.23991140
344.96093154,-0.76279520,-0.44906490
344.99426754,-0.77509840,-0.65821850
345.02760354,-0.78740150,-0.74434050
345.06093954,-0.79355310,-0.84276570
345.09427554,-0.80585630,-0.87352360
345.12761154,-0.81200780,-0.89197830
345.16094755,-0.83661410,-0.87967510
345.19428355,-0.83661410,-0.80585630
345.22761955,-0.85506890,-0.75049200
345.26095555,-0.86737200,-0.64591530
345.29429155,-0.87967510,-0.57209640
345.32762755,-0.89812980,-0.52288380
345.36096355,-0.91658460,-0.40600390
345.39429955,-0.93503930,-0.29527560
345.42763555,-0.95349410,-0.23375980
345.46097155,-0.95964560,-0.17839570
345.49430755,-0.98425190,-0.15378940
345.52764355,-0.99655500,-0.09842519
345.56097955,-1.00270700,-0.11687990
345.59431555,-1.00885800,-0.11072830
345.62765155,-1.02731300,-0.11687990
345.66098755,-1.03961600,-0.14763780
345.69432355,-1.05807100,-0.15378940
345.72765955,-1.06422200,-0.21530510
345.76099555,-1.07037400,-0.25836610
345.79433155,-1.07037400,-0.29527560
345.82766755,-1.08267700,-0.35679130
345.86100355,-1.09498000,-0.43061020
345.89433955,-1.10728300,-0.43676180
345.92767555,-1.11343500,-0.45521650
345.96101155,-1.11958700,-0.48597440
345.99434755,-1.11343500,-0.46751960
346.02768355,-1.11343500,-0.52288380
346.06101955,-1.11958700,-0.50442900
346.09435555,-1.12573800,-0.54133860
346.12769156,-1.13804100,-0.56594490
346.16102756,-1.14419300,-0.58439960
346.19436356,-1.13804100,-0.64591530
346.22769956,-1.13189000,-0.68897630
346.26103556,-1.13804100,-0.71973420
346.29437156,-1.15034400,-0.83661410
346.32770756,-1.15034400,-0.89197830
346.36104356,-1.14419300,-0.95964560
346.39437956,-1.13804100,-1.03961600
346.42771556,-1.11958700,-1.13189000
346.46105156,-1.10728300,-1.19340500
346.49438756,-1.11958700,-1.20570900
346.52772356,-1.11343500,-1.26722400
346.56105956,-1.11343500,-1.23031500
346.59439556,-1.10728300,-1.24877000
346.62773156,-1.10113200,-1.22416300
346.66106756,-1.08267700,-1.19955700
346.69440356,-1.07037400,-1.25492100
346.72773956,-1.05807100,-1.24877000
346.76107556,-1.03346500,-1.26722400
346.79441156,-1.02116100,-1.32874000
346.82774756,-0.99655500,-1.35334600
346.86108356,-0.97194880,-1.41486200
346.89441956,-0.97194880,-1.51943900
346.92775556,-0.95349410,-1.58710600
346.96109156,-0.94119090,-1.65477300
346.99442756,-0.92273620,-1.72859200
347.02776356,-0.89812980,-1.75319900
347.06109956,-0.87967510,-1.73474400
347.09443556,-0.86122040,-1.63016700
347.12777157,-0.83661410,-1.55019700
347.16110757,-0.80585630,-1.40255900
347.19444357,-0.78124990,-1.21186000
347.22777957,-0.75664370,-1.02731300
347.26111557,-0.73818890,-0.82431100
347.29445157,-0.71358260,-0.56594490
347.32778757,-0.68282480,-0.36294290
347.36112357,-0.65206690,-0.20300200
347.39445957,-0.62746060,-0.09227362
347.42779557,-0.60285430,0.06151574
347.46113157,-0.57824800,0.12918310
347.49446757,-0.55979330,0.14763780
347.52780357,-0.52288380,0.14148620
347.56113957,-0.51058070,0.06766732
347.59447557,-0.47982280,0.03075787
347.62781157,-0.44906490,-0.06151574
347.66114757,-0.41830710,-0.12918310
347.69448357,-0.38754920,-0.14763780
347.72781957,-0.35679130,-0.20300200
347.76115557,-0.32603340,-0.22760820
347.79449157,-0.29527560,-0.27066930
347.82782757,-0.27066930,-0.28912400
347.86116357,-0.24606300,-0.31988190
347.89449957,-0.20915350,-0.32603340
347.92783557,-0.18454720,-0.39370070
347.96117157,-0.16609250,-0.47367120
347.99450757,-0.13533460,-0.55364170
348.02784357,-0.11072830,-0.60285430
348.06117957,-0.08612204,-0.68282480
348.09451558,-0.05536417,-0.78740150
348.12785158,-0.03690945,-0.83046260
348.16118758,-0.01230315,-0.89812980
348.19452358,0.01845472,-0.94119090
348.22785958,0.03075787,-0.91043300
348.26119558,0.06151574,-0.89812980
348.29453158,0.07997046,-0.81815940
348.32786758,0.09842519,-0.70127950
348.36120358,0.12303150,-0.54749010
348.39453958,0.14148620,-0.36294290
348.42787558,0.15994090,-0.17839570
348.46121158,0.17224410,0.06151574
348.49454758,0.19069880,0.30142710
348.52788358,0.21530510,0.55979330
348.56121958,0.23375980,0.78740150
348.59455558,0.24606300,0.99040350
348.62789158,0.25836610,1.21186000
348.66122758,0.26451770,1.39640700
348.69456358,0.28297240,1.54404500
348.72789958,0.30142710,1.67322800
348.76123558,0.31373030,1.71628900
348.79457158,0.32603340,1.74089600
348.82790758,0.33833660,1.71013800
348.86124358,0.35679130,1.63016700
348.89457958,0.36909450,1.49483300
348.92791558,0.38139760,1.35334600
348.96125158,0.37524600,1.15649600
348.99458758,0.38754920,0.96579720
349.02792358,0.38754920,0.71358260
349.06125959,0.38754920,0.47982280
349.09459559,0.39370070,0.27682080
349.12793159,0.41215550,0.11072830
349.16126759,0.41215550,-0.01230315
349.19460359,0.41215550,-0.09842519
349.22793959,0.41215550,-0.20300200
349.26127559,0.42445860,-0.23375980
349.29461159,0.43061020,-0.25221450
349.32794759,0.43676180,-0.22760820
349.36128359,0.44291340,-0.23375980
349.39461959,0.44906490,-0.25221450
349.42795559,0.45521650,-0.23375980
349.46129159,0.46136810,-0.26451770
349.49462759,0.46751960,-0.36909450
349.52796359,0.46751960,-0.49827750
349.56129959,0.47367120,-0.64591530
349.59463559,0.47367120,-0.81815940
349.62797159,0.47367120,-0.99040350
349.66130759,0.47367120,-1.17495100
349.69464359,0.47367120,-1.37795300
349.72797959,0.47367120,-1.55019700
349.76131559,0.46751960,-1.71628900
349.79465159,0.47982280,-1.82086600
349.82798759,0.46751960,-1.91929100
349.86132359,0.47367120,-1.98695800
349.89465959,0.47367120,-2.03617100
349.92799559,0.47367120,-2.06692900
349.96133159,0.48597440,-2.06692900
349.99466759,0.47982280,-2.07923200
350.02800360,0.46751960,-2.05462600
350.06133960,0.46751960,-2.01156500
350.09467560,0.47367120,-1.97465500
350.12801160,0.47367120,-1.95620100
350.16134760,0.47982280,-1.95004900
350.19468360,0.47982280,-1.91314000
350.22801960,0.47982280,-1.83932100
350.26135560,0.48597440,-1.76550200
350.29469160,0.48597440,-1.68553100
350.32802760,0.48597440,-1.59940900
350.36136360,0.47367120,-1.48253000
350.39469960,0.47982280,-1.32874000
350.42803560,0.47367120,-1.25492100
350.46137160,0.47982280,-1.16879900
350.49470760,0.47982280,-1.05191900
350.52804360,0.47367120,-0.99040350
350.56137960,0.47367120,-0.88582670
350.59471560,0.47982280,-0.80585630
350.62805160,0.47982280,-0.75664370
350.66138760,0.47367120,-0.66437010
350.69472360,0.46751960,-0.61515740
350.72805960,0.47367120,-0.55979330
350.76139560,0.46751960,-0.47367120
350.79473160,0.46751960,-0.37524600
350.82806760,0.46136810,-0.29527560
350.86140360,0.46136810,-0.20300200
350.89473960,0.44906490,-0.14148620
350.92807560,0.45521650,-0.08612204
350.96141160,0.46136810,-0.04306102
350.99474761,0.46136810,0.04306102
351.02808361,0.45521650,0.06766732
351.06141961,0.45521650,0.06151574
351.09475561,0.45521650,0.07997046
351.12809161,0.44906490,0.11687990
351.16142761,0.43676180,0.14148620
351.19476361,0.42445860,0.18454720
351.22809961,0.41830710,0.22760820
351.26143561,0.41830710,0.27682080
351.29477161,0.39985230,0.35063970
351.32810761,0.38754920,0.43676180
351.36144361,0.37524600,0.55979330
351.39477961,0.36909450,0.62746060
351.42811561,0.35679130,0.71973420
351.46145161,0.35679130,0.75664370
351.49478761,0.34448820,0.78740150
351.52812361,0.33218500,0.81815940
351.56145961,0.30142710,0.76894680
351.59479561,0.27682080,0.74434050
351.62813161,0.25836610,0.70127950
351.66146761,0.24606300,0.56594490
351.69480361,0.23375980,0.51673230
351.72813961,0.22145670,0.46751960
351.76147561,0.20300200,0.42445860
351.79481161,0.19069880,0.36909450
351.82814761,0.17224410,0.36294290
351.86148361,0.15378940,0.34448820
351.89481961,0.12918310,0.35679130
351.92815561,0.10457680,0.37524600
351.96149161,0.07997046,0.42445860
351.99482762,0.04921259,0.41830710
352.02816362,0.02460630,0.46136810
352.06149962,0.01845472,0.50442900
352.09483562,0.00000000,0.50442900
352.12817162,-0.01845472,0.45521650
352.16150762,-0.04306102,0.41830710
352.19484362,-0.06151574,0.32603340
352.22817962,-0.08612204,0.21530510
352.26151562,-0.10457680,0.14763780
352.29485162,-0.12303150,0.04921259
352.32818762,-0.14763780,-0.07997046
352.36152362,-0.17839570,-0.19685040
352.39485962,-0.20300200,-0.30142710
352.42819562,-0.23375980,-0.40600390
352.46153162,-0.24606300,-0.45521650
352.49486762,-0.26451770,-0.53518700
352.52820362,-0.28297240,-0.60285430
352.56153962,-0.31373030,-0.65821850
352.59487562,-0.33218500,-0.70743110
352.62821162,-0.34448820,-0.72588580
352.66154762,-0.36294290,-0.73818890
352.69488362,-0.38139760,-0.74434050
352.72821962,-0.40600390,-0.73818890
352.76155562,-0.43676180,-0.73203740
352.79489162,-0.45521650,-0.70743110
352.82822762,-0.47367120,-0.72588580
352.86156362,-0.49212600,-0.68897630
352.89489962,-0.51673230,-0.61515740
352.92823562,-0.52903540,-0.56594490
352.96157163,-0.54749010,-0.54749010
352.99490763,-0.56594490,-0.47367120
353.02824363,-0.57824800,-0.42445860
353.06157963,-0.58439960,-0.35063970
353.09491563,-0.60285430,-0.31373030
353.12825163,-0.60900590,-0.27066930
353.16158763,-0.62746060,-0.23991140
353.19492363,-0.62746060,-0.25221450
353.22825963,-0.63361220,-0.28297240
353.26159563,-0.64591530,-0.31373030
353.29493163,-0.65206690,-0.36909450
353.32826763,-0.67052160,-0.43061020
353.36160363,-0.68282480,-0.52903540
353.39493963,-0.67667320,-0.58439960
353.42827563,-0.68897630,-0.62746060
353.46161163,-0.69512790,-0.70127950
353.49494763,-0.69512790,-0.77509840
353.52828363,-0.68282480,-0.76894680
353.56161963,-0.68897630,-0.74434050
353.59495563,-0.68897630,-0.68897630
353.62829163,-0.69512790,-0.63976370
353.66162763,-0.69512790,-0.51673230
353.69496363,-0.68897630,-0.39985230
353.72829963,-0.68897630,-0.25221450
353.76163563,-0.68282480,-0.09842519
353.79497163,-0.67667320,0.07997046
353.82830763,-0.67667320,0.27066930
353.86164363,-0.67052160,0.43061020
353.89497963,-0.66437010,0.55364170
353.92831564,-0.65821850,0.70743110
353.96165164,-0.65206690,0.86737200
353.99498764,-0.64591530,0.95349410
354.02832364,-0.63361220,1.03961600
354.06165964,-0.63361220,1.04576800
354.09499564,-0.62130900,1.09498000
354.12833164,-0.60285430,1.07652500
354.16166764,-0.59055110,1.02116100
354.19500364,-0.57824800,0.97810030
354.22833964,-0.57209640,0.92888770
354.26167564,-0.57209640,0.83046260
354.29501164,-0.55979330,0.71973420
354.32834764,-0.54749010,0.63361220
354.36168364,-0.53518700,0.53518700
354.39501964,-0.52903540,0.39985230
354.42835564,-0.51058070,0.25836610
354.46169164,-0.50442900,0.11072830
354.49502764,-0.49827750,0.06151574
354.52836364,-0.47982280,-0.04921259
354.56169964,-0.47367120,-0.11072830
354.59503564,-0.45521650,-0.15994090
354.62837164,-0.44906490,-0.17839570
354.66170764,-0.42445860,-0.16609250
354.69504364,-0.42445860,-0.13533460
354.72837964,-0.41215550,-0.08612204
354.76171564,-0.40600390,0.00615157
354.79505164,-0.39370070,0.09227362
354.82838764,-0.38754920,0.17224410
354.86172364,-0.37524600,0.31373030
354.89505965,-0.37524600,0.46136810
354.92839565,-0.36294290,0.55364170
354.96173165,-0.35679130,0.59670270
354.99506765,-0.35063970,0.67667320
355.02840365,-0.35063970,0.69512790
355.06173965,-0.34448820,0.68897630
355.09507565,-0.34448820,0.62746060
355.12841165,-0.34448820,0.57824800
355.16174765,-0.33218500,0.51673230
355.19508365,-0.33218500,0.42445860
355.22841965,-0.32603340,0.38754920
355.26175565,-0.32603340,0.31373030
355.29509165,-0.31373030,0.25221450
355.32842765,-0.30142710,0.15994090
355.36176365,-0.30142710,0.10457680
355.39509965,-0.29527560,0.06151574
355.42843565,-0.30142710,0.01845472
355.46177165,-0.30142710,0.01845472
355.49510765,-0.28912400,-0.02460630
355.52844365,-0.28912400,-0.03075787
355.56177965,-0.28912400,-0.04921259
355.59511565,-0.28912400,-0.07997046
355.62845165,-0.28297240,-0.07381889
355.66178765,-0.28912400,-0.11072830
355.69512365,-0.28912400,-0.07381889
355.72845965,-0.29527560,-0.07381889
355.76179565,-0.28912400,-0.04921259
355.79513165,-0.29527560,-0.02460630
355.82846765,-0.28912400,0.06151574
355.86180365,-0.28297240,0.11072830
355.89513966,-0.28297240,0.11687990
355.92847566,-0.27682080,0.15378940
355.96181166,-0.27682080,0.18454720
355.99514766,-0.27066930,0.14763780
356.02848366,-0.27682080,0.08612204
356.06181966,-0.27066930,0.06151574
356.09515566,-0.26451770,-0.03075787
356.12849166,-0.26451770,-0.09842519
356.16182766,-0.27066930,-0.20300200
356.19516366,-0.25836610,-0.26451770
356.22849966,-0.25836610,-0.36294290
356.26183566,-0.25221450,-0.44291340
356.29517166,-0.25221450,-0.51673230
356.32850766,-0.25221450,-0.52288380
356.36184366,-0.24606300,-0.54133860
356.39517966,-0.23375980,-0.51673230
356.42851566,-0.22760820,-0.48597440
356.46185166,-0.21530510,-0.47982280
356.49518766,-0.20300200,-0.47982280
356.52852366,-0.20915350,-0.47367120
356.56185966,-0.19685040,-0.49827750
356.59519566,-0.19069880,-0.49827750
356.62853166,-0.17839570,-0.54749010
356.66186766,-0.16609250,-0.55979330
356.69520366,-0.15994090,-0.62746060
356.72853966,-0.14763780,-0.66437010
356.76187566,-0.12918310,-0.73818890
356.79521166,-0.11687990,-0.74434050
356.82854766,-0.10457680,-0.76894680
356.86188367,-0.08612204,-0.78740150
356.89521967,-0.07381889,-0.77509840
356.92855567,-0.04921259,-0.77509840
356.96189167,-0.03690945,-0.74434050
356.99522767,-0.02460630,-0.71973420
357.02856367,-0.00615157,-0.68897630
357.06189967,0.00615157,-0.67052160
357.09523567,0.03075787,-0.63976370
357.12857167,0.05536417,-0.62746060
357.16190767,0.07381889,-0.61515740
357.19524367,0.08612204,-0.61515740
357.22857967,0.10457680,-0.59055110
357.26191567,0.12303150,-0.52903540
357.29525167,0.13533460,-0.45521650
357.32858767,0.15378940,-0.35679130
357.36192367,0.16609250,-0.19069880
357.39525967,0.19069880,-0.04921259
357.42859567,0.21530510,0.09227362
357.46193167,0.23375980,0.33218500
357.49526767,0.25836610,0.51673230
357.52860367,0.27682080,0.71973420
357.56193967,0.29527560,0.89812980
357.59527567,0.31373030,1.11343500
357.62861167,0.33218500,1.28567900
357.66194767,0.35063970,1.40255900
357.69528367,0.36909450,1.51328700
357.72861967,0.39370070,1.55634800
357.76195567,0.41215550,1.64247000
357.79529167,0.42445860,1.64247000
357.82862768,0.43676180,1.65477300
357.86196368,0.46136810,1.64247000
357.89529968,0.48597440,1.59940900
357.92863568,0.51058070,1.60556100
357.96197168,0.52288380,1.55634800
357.99530768,0.53518700,1.54404500
358.02864368,0.54749010,1.50098400
358.06197968,0.55364170,1.47637800
358.09531568,0.57209640,1.42101400
358.12865168,0.59055110,1.33489200
358.16198768,0.60285430,1.28567900
358.19532368,0.60900590,1.22416300
358.22865968,0.62130900,1.13189000
358.26199568,0.61515740,1.03961600
358.29533168,0.62746060,0.96579720
358.32866768,0.64591530,0.87352360
358.36200368,0.65821850,0.78124990
358.39533968,0.65821850,0.74434050
358.42867568,0.66437010,0.75049200
358.46201168,0.68282480,0.69512790
358.49534768,0.67667320,0.76279520
358.52868368,0.68897630,0.78740150
358.56201968,0.68897630,0.89197830
358.59535568,0.69512790,0.94119090
358.62869168,0.70127950,1.01501000
358.66202768,0.69512790,1.09498000
358.69536368,0.69512790,1.13804100
358.72869968,0.70127950,1.16879900
358.76203568,0.69512790,1.11343500
358.79537169,0.68897630,1.05807100
358.82870769,0.68897630,0.93503930
358.86204369,0.68282480,0.75664370
358.89537969,0.67667320,0.56594490
358.92871569,0.67667320,0.35063970
358.96205169,0.65821850,0.14148620
358.99538769,0.65821850,-0.11072830
359.02872369,0.65206690,-0.31373030
359.06205969,0.63976370,-0.54749010
359.09539569,0.62130900,-0.68897630
359.12873169,0.60900590,-0.77509840
359.16206769,0.60900590,-0.90428140
359.19540369,0.61515740,-0.95964560
359.22873969,0.60285430,-0.97194880
359.26207569,0.59055110,-0.94119090
359.29541169,0.57824800,-0.89812980
359.32874769,0.55979330,-0.80585630
359.36208369,0.54749010,-0.70743110
359.39541969,0.54133860,-0.62130900
359.42875569,0.52288380,-0.55364170
359.46209169,0.51058070,-0.47367120
359.49542769,0.49827750,-0.43061020
359.52876369,0.47982280,-0.38139760
359.56209969,0.47367120,-0.34448820
359.59543569,0.46751960,-0.30757870
359.62877169,0.45521650,-0.33218500
359.66210769,0.43676180,-0.38139760
359.69544369,0.41830710,-0.42445860
359.72877969,0.39985230,-0.50442900
359.76211570,0.38139760,-0.55979330
359.79545170,0.36909450,-0.67052160
359.82878770,0.35679130,-0.81200780
359.86212370,0.33218500,-0.93503930
359.89545970,0.32603340,-1.03346500
359.92879570,0.31373030,-1.18725400
359.96213170,0.29527560,-1.34719500
359.99546770,0.28297240,-1.45792300
360.02880370,0.27066930,-1.59940900
360.06213970,0.25836610,-1.70398600
360.09547570,0.23991140,-1.85162400
360.12881170,0.23991140,-1.96850400
360.16214770,0.22760820,-2.02386800
360.19548370,0.22145670,-2.10383800
360.22881970,0.20300200,-2.17765700
360.26215570,0.19685040,-2.22071800
360.29549170,0.19069880,-2.20226400
360.32882770,0.18454720,-2.20841500
360.36216370,0.17839570,-2.17150600
360.39549970,0.16609250,-2.12844500
360.42883570,0.14763780,-2.06077700
360.46217170,0.15378940,-1.96235200
360.49550770,0.14763780,-1.88853300
360.52884370,0.14148620,-1.80241100
360.56217970,0.13533460,-1.75319900
360.59551570,0.14148620,-1.71013800
360.62885170,0.12303150,-1.64247000
360.66218770,0.11687990,-1.59940900
360.69552370,0.11687990,-1.61786400
360.72885970,0.10457680,-1.61171300
360.76219571,0.10457680,-1.62401600
360.79553171,0.09227362,-1.64247000
360.82886771,0.09227362,-1.61786400
